source,target,label
645236,308462,1
1552022,339643,0
290326,430420,0
1070672,863951,1
398288,768820,0
759967,330987,1
883200,401109,1
338956,631854,0
1523747,72246,0
1523747,1683562,1
1419662,272928,0
463108,151913,1
1468922,1513684,0
31361,967330,1
1488916,601263,0
1431592,911269,0
1248858,1522037,1
156609,853337,1
349349,479415,0
1399763,389158,0
205677,714866,0
1129548,253206,0
429955,164331,1
1181787,12768,1
282817,1106379,1
1166626,1556388,0
805240,99089,0
1633876,460172,0
1100746,1650438,0
404928,422287,0
1115497,1413504,0
860226,1209106,1
1496206,488973,0
533507,1680243,1
1429126,408932,0
1405698,953932,1
1669187,337759,0
635118,699932,1
1435844,531843,0
1466580,224861,0
1011022,1147885,0
22052,864027,0
209708,696882,0
1386397,339801,1
492338,404928,1
1407674,518283,0
1016379,675843,0
1407022,1087235,1
1350893,471294,1
1071085,932144,1
749172,1390939,1
265648,802978,0
1232370,827488,0
704425,958523,1
1181406,658934,1
1271934,38694,0
1519734,944197,0
498115,605212,0
460335,99255,0
946519,959487,1
136190,664132,0
1445313,1524625,1
1556430,33369,1
369969,206745,1
1135933,151913,0
1571739,1537881,1
1005643,1496206,0
885422,909157,0
1247046,433520,0
1229300,709873,0
1100746,924006,1
1387862,604515,1
1459688,885430,0
210003,1073123,1
1400041,1604678,0
1684222,1064311,1
87357,891454,0
442964,689747,1
414586,1523564,1
1711932,699122,1
883200,854789,1
1091807,660400,0
991490,999603,0
1024553,1150231,0
1022971,1552363,0
433520,1266931,1
1214658,378909,0
798671,510435,1
302650,1227201,1
1165357,1657966,0
841116,1522296,1
1165173,164259,0
1564801,634547,1
210268,891191,1
1565433,1426676,1
44233,534558,0
556755,363100,1
1647500,210125,0
1419591,830146,0
1010080,1214658,1
1379224,649641,0
1140755,900027,0
1339568,415605,0
444580,1238354,1
1239217,746295,0
698200,994536,0
614007,1469279,1
1533767,453867,1
1252358,1342043,0
1599424,567705,0
103700,1297252,1
1164115,1491196,0
1029033,1666849,0
1420556,1231678,1
1305932,1358041,0
45651,651576,0
107265,1174008,0
1081766,994030,0
759967,261084,1
1477254,1216169,1
1181787,987354,0
1670380,716443,0
1650438,1396217,1
104654,122230,1
1211994,1574430,0
1053107,1100249,0
1670156,556755,1
1274371,944197,1
1283752,39190,0
212125,1691805,1
1057910,708886,0
1075843,1132452,1
1606516,1504678,1
180317,732383,0
678758,887462,0
1087051,301966,0
1168610,1489710,1
605325,656012,0
556839,741208,0
1691674,807866,1
1100665,806212,0
1555386,508895,1
1281880,644132,0
721059,834982,1
405514,618163,1
1654723,79860,0
49448,590426,1
346215,947485,1
904209,731858,1
210268,1578178,1
853337,486233,1
437765,888498,0
1062262,1037528,1
145606,137383,1
303213,919424,0
771375,580082,1
493313,784760,0
1261941,470804,0
1671493,131717,1
1186884,1193060,0
717060,961104,1
1087162,289108,0
1021419,1266372,0
368752,1037221,1
1009061,806476,0
489949,61703,0
1068212,1557748,0
1211535,169951,1
848470,523401,1
148887,401109,1
1213961,1292528,1
1259940,1282224,0
1188609,1397689,0
1278841,585814,0
180931,896118,1
228552,74673,0
1557439,902781,1
206745,505275,1
1661717,927512,1
960114,785100,1
414006,954312,0
1150231,494523,0
356585,582321,0
1266944,941485,1
403486,656324,1
93918,618216,1
1153276,1368331,0
831322,628956,1
548480,1281950,1
1141591,913146,1
1064410,1581880,0
42170,968994,1
1200243,560292,1
1176775,592483,1
513631,991043,1
1679266,723858,0
405288,715884,0
1541064,618753,0
1236903,1711965,0
1073123,1486976,1
1367253,185697,1
807866,928042,0
829322,148887,1
1502464,166745,1
1575053,62478,0
129637,780981,1
876107,63654,1
1464940,649404,1
1259849,244383,0
927512,1593631,1
534983,1239252,1
832576,1508480,1
944801,321967,1
1333883,264641,1
232361,821708,1
218678,1071223,1
356563,1365137,1
404928,39625,1
1344336,179662,0
1231463,1707057,0
321405,745478,1
546855,107907,1
1424219,1330322,1
768820,1652917,1
1175559,398288,1
1181506,1687368,1
42170,832369,1
1693679,66641,0
193933,371954,0
1239252,1313503,1
122807,1349187,0
1413779,31099,0
303079,597570,1
1284942,956356,1
414586,210268,1
100258,1336104,0
853760,748667,1
1302943,842331,0
1663980,379161,1
451397,1475676,1
1469279,395249,0
550322,1275173,1
429955,677774,0
1302518,1428430,0
168814,1041914,1
1082766,1674686,0
1154042,284194,1
966986,476368,1
344966,854216,0
26881,872773,1
1523747,614955,1
575509,996287,1
993818,61997,1
302883,72506,0
1034798,239175,1
1200243,680210,1
1186383,1485584,1
339643,489476,0
333166,519625,0
1668620,1272054,1
1145068,503237,0
1447717,497591,0
398624,941485,1
1431592,458221,1
118061,1421948,0
1117361,1351935,1
190172,467508,0
1094416,1437367,0
293806,535474,0
107265,691107,1
1636463,175533,0
22949,731801,0
189375,1707582,1
251447,733489,1
288299,584379,0
1351935,377513,0
1482315,189375,0
11458,219775,0
1582723,841540,0
618854,815659,0
994030,316,1
1125871,1258611,1
383479,704845,0
1180730,993818,1
1017874,1489710,1
1532573,650260,0
521257,1269858,1
338955,1066564,1
872773,1037528,1
864779,819319,1
234904,890390,0
490218,972112,1
212125,385675,1
199072,549807,1
59275,1689187,1
1088855,1303797,0
458139,1284942,1
1326107,808416,1
1113059,1611622,1
795268,111266,1
1539026,1641227,0
1472948,1668819,0
1378584,1262350,1
620443,924731,0
844850,618216,1
4442,639182,0
1351935,496593,1
1277699,829,0
1055554,1670383,0
1397440,1497900,0
544621,916297,0
610610,42170,1
981213,739317,1
1593631,1092006,1
960114,493111,1
539920,848000,0
1146336,1695161,0
1438187,227362,0
1024172,1667706,0
306261,648759,0
1116452,153662,0
1178856,754499,0
1043781,62861,0
535973,535991,1
232505,1604953,1
548480,1535173,1
1227201,379392,0
1159241,639182,0
212125,23685,1
114215,408601,0
148193,946916,1
287910,444352,0
212125,176790,1
723262,11387,1
813975,297867,1
505493,551506,0
1002523,1629124,0
1150171,1145811,1
1420556,1174008,1
114215,1342043,0
101381,1468486,0
1285369,542661,0
1306415,1554913,1
281753,611147,0
1104216,849647,0
1043833,282087,0
392156,700769,1
760054,518343,1
704013,720358,0
304491,754408,0
1671192,1491040,1
575509,11293,1
890633,1711932,1
1115497,161784,0
147094,625384,0
1183494,556755,1
1074016,947232,0
1159410,794181,0
510987,947485,1
325726,650568,1
1278138,589767,1
300048,472266,0
30496,941576,0
908810,741454,1
1173253,58116,0
1124583,606945,1
1386397,127812,1
102542,1574956,0
229036,67385,0
170406,849426,0
721799,1393671,1
1280202,1014873,1
53091,575509,0
321350,705406,0
1159123,1415984,0
253809,954963,0
1375081,503877,0
385675,861691,0
746295,791406,1
761338,950776,0
696882,850423,0
389161,1314238,1
379494,848470,1
1337123,991025,1
363706,808850,0
1336324,1674954,0
1567063,957260,1
1073123,596528,0
1223214,1406016,0
291070,680819,0
168088,737813,0
1667211,832576,0
145223,209438,0
1021728,567705,0
1228675,401109,1
1078249,1424518,0
779662,928042,1
1007956,1622199,0
1414117,307303,1
1181406,1555386,1
1603042,216533,0
396222,304653,1
451397,1369265,1
1259691,801699,0
365768,1311887,1
1132481,1380894,0
442964,1153276,1
896735,690405,1
239976,354650,0
1057910,678758,0
1619477,730032,1
621658,1415977,1
325726,47309,1
832901,717060,1
1115327,519303,1
1136198,1454012,1
771375,1062788,1
1136011,1449274,1
1143908,175213,1
1136112,1632323,0
1460934,555520,0
1157576,1228040,0
498495,306629,1
69641,1143908,1
1336974,650863,0
1388085,556755,1
379494,1027785,1
1084452,746964,0
1566014,574091,0
378805,670497,0
960114,723103,1
1091807,1470498,0
1122574,44035,0
120268,1266372,0
1254454,1537056,1
258512,675673,0
1520244,63239,0
1576924,513232,0
100361,1109832,0
98746,1008834,1
419761,452887,0
1184178,1573558,1
1422501,930227,1
309862,807888,1
916133,950150,0
475623,730234,1
1223701,1379224,0
1546341,641343,0
1422598,1106379,1
183863,784560,1
1036425,1243771,1
754905,858121,0
522392,552523,0
225511,92756,0
1613443,400827,1
95031,966986,0
1240995,135711,0
1143908,1462866,1
304114,787767,0
1411487,983392,1
1512460,472986,1
414586,1010080,1
1259691,265703,0
1255018,603423,1
564635,683420,0
321967,912416,1
1059323,564635,1
1654415,810861,1
863951,1256284,1
1551026,847436,0
1240759,362864,0
1133969,1426037,0
1273533,532232,0
419761,13844,1
258327,362887,1
183673,276517,1
100361,275095,0
1277699,666281,1
1668620,1512640,1
813821,912416,0
1455230,699122,0
103771,1159646,1
1174238,850423,0
1429231,239693,0
1481807,602015,0
1264144,412129,0
513631,1159377,1
1364891,183555,0
1617131,607404,1
992143,1315380,1
283377,79860,0
1368108,232794,0
444434,766208,1
1240995,1356181,1
854789,1073456,1
53103,575664,0
801173,52397,1
569942,864779,0
649253,807866,1
189375,1326148,1
1419406,368752,1
750648,896316,0
414586,1256256,1
163862,913146,0
253058,1617018,1
1645967,113860,1
1109832,1242887,0
398439,960426,0
1117589,1303797,0
61802,1649539,1
1619667,648808,0
1353081,42170,0
1614790,983263,1
718743,849426,0
894169,240116,1
1556884,1658387,0
1154042,1668702,1
831379,975281,1
616603,680511,0
1057820,1406799,0
238319,363100,0
866360,526319,1
51375,1491196,1
1330473,362217,0
1524625,505075,0
212125,1049519,1
321405,520721,1
1532616,344089,0
160037,750648,1
1680243,252293,0
1034829,208768,1
1506474,1235384,1
1177486,1567063,1
709475,482062,1
1570918,1591145,0
356563,759897,0
1214477,1585023,0
170084,73087,0
1663980,148654,1
1557434,587803,0
346206,416787,0
1299426,607404,1
1603298,495890,0
235295,754905,1
1333883,488967,0
854789,1616033,1
257526,18787,1
1362562,704013,1
801699,301349,1
1654457,1133319,1
1100746,216279,1
284194,1668702,1
1188609,1062262,1
1299468,730171,0
883623,954582,1
1073456,636504,1
560292,782017,1
1178132,927512,1
1461810,1580590,0
387783,704845,0
560609,299175,1
1116378,968994,0
1389088,1128648,1
1184178,1136198,1
251447,538016,1
463108,1190335,1
1505382,519303,1
168814,584129,1
560609,98140,1
1421824,909692,0
1185069,1202281,1
1027785,1514782,0
99671,126430,1
313333,955901,1
261677,631760,0
1350893,1368331,1
1629966,79891,1
251601,521325,0
1145811,503339,1
1140755,876211,0
1087051,1417095,0
1585465,307303,0
470901,993818,0
1176775,1106379,1
1122053,1430384,0
1158565,310508,0
1342043,1696571,0
1393601,1006152,1
1430489,487906,0
1328146,1357830,0
1517860,540472,1
200338,98179,0
1118012,800658,0
1278841,961104,0
700851,887865,1
494157,390590,1
393163,750648,0
1158468,1428430,0
887140,1661420,1
1157198,821475,1
249686,384529,0
1327408,746834,0
1165357,68473,1
458817,1479371,1
1429413,1556430,0
212125,1562014,1
1618245,36721,1
1062283,359961,0
1086825,1105971,0
1617131,769440,0
1270046,1621421,0
13956,459666,1
1135933,254335,0
1099477,956128,1
1031381,1176166,0
1143669,491379,0
475667,1550424,1
40605,581396,1
47791,709873,1
1432872,1329053,1
704011,854167,0
1289502,228702,0
900224,163862,1
1422501,1145068,1
1329794,919424,0
561737,1099477,1
1105971,869256,0
486243,830786,0
287654,815149,1
454681,931674,0
1333428,834226,1
1636747,960094,0
716690,724484,1
1062200,1473051,0
321405,1664320,1
51375,660660,1
127167,108781,1
475667,1654405,1
767939,752847,1
1511322,1642670,0
1661717,226628,0
499433,51711,1
1269896,1365705,1
844625,855458,0
567331,1005991,1
1684222,61668,1
1166626,557970,1
1145785,271980,1
1362562,719058,0
1668620,1218965,1
1646461,590926,0
53502,899005,0
1419591,1443791,0
432287,193839,1
877829,50412,1
139407,1419591,0
112172,168085,0
1120387,1396093,1
614554,813821,1
11777,284876,0
1012825,1487988,0
1306415,871710,0
1160777,879646,1
831904,1356166,1
1647504,848400,1
498594,696990,0
764668,805098,0
560243,690059,0
909692,128134,1
745478,9222,1
1631460,579282,0
1631460,411179,0
1430384,1654405,0
1175335,1235934,1
1415977,1505737,1
391138,801697,0
1679965,356518,0
271134,317836,0
1614790,533024,0
1166626,467508,1
1093673,251447,1
666773,956814,0
348732,389158,0
1023279,1434664,1
311239,828529,0
1056891,996287,0
1665761,228888,0
1422501,86619,1
877829,337252,1
444507,1273115,1
1390939,428920,0
1654636,62390,0
1557237,13815,1
251447,743173,0
1519192,492570,0
482319,1126381,1
1115327,1062262,1
390179,890633,0
1445313,1358555,1
529496,60393,0
1299468,859817,0
176790,542661,0
1106032,744855,1
1506474,139730,1
521933,1369265,1
808850,522435,1
157648,971141,0
1151693,971740,0
650987,916297,0
105681,1695095,0
179089,1644992,1
111524,944050,1
784560,1662359,1
754905,760421,0
566838,1487988,1
1161824,430989,0
1423461,729021,1
1245288,1562014,0
1144140,40142,0
531843,276629,1
309862,674691,0
250899,764731,0
525521,1186376,1
1661717,1461328,1
802642,364412,1
784378,1598330,1
628956,641333,0
1274371,1475804,1
864779,890390,1
1362562,104654,1
1510188,714673,0
463108,1273698,1
1406799,532535,0
991210,1058310,1
1059022,1227585,0
1670380,564790,1
114488,953423,0
482090,164331,1
877279,13840,1
153726,321039,0
354650,1097945,1
1088367,581453,0
879708,13327,1
1247538,349794,0
1695143,49448,1
25442,61668,0
1694633,508895,0
1350893,491379,1
877829,647444,1
492338,156609,1
1629815,417924,0
119305,166745,1
191098,101659,1
1535577,650260,1
386161,788454,1
212125,527116,1
1607457,634547,1
645236,577602,1
457301,782119,0
805374,1327408,1
8591,1504791,1
1695143,877045,1
702007,1073123,1
550322,732293,1
401109,629622,1
585058,331740,1
1333883,1445407,0
418182,494157,0
1248858,321663,1
1260796,210003,0
54468,970354,1
1263909,1598327,0
1104216,1392045,0
1456180,1165173,1
1104869,1269896,0
141393,339643,0
789650,865858,1
180931,1669187,1
535973,764731,0
608749,550971,1
451397,1667495,1
610610,1614790,1
1041031,1414117,0
12265,1591145,1
254398,8679,0
1198468,1624604,0
472266,716443,1
756766,526319,1
363264,829322,1
486182,1072955,1
1175335,723103,0
572221,114215,1
831904,781447,1
533507,762471,1
1304884,1629966,1
1210468,932660,0
990224,3693,1
228271,898292,1
1445407,505498,0
418791,45221,0
1306630,377812,1
1292528,304653,0
1237420,1247046,0
1014021,730050,1
1310346,1262943,1
813975,784378,1
958101,396222,1
1006152,639531,1
1511881,424110,0
1206833,634150,0
1627346,1673952,0
13840,945221,0
212125,485247,1
116076,677774,0
528089,791307,0
481414,715884,1
1195612,539920,0
1094416,1250870,0
1284858,523401,0
779662,1388085,1
1125194,1441757,0
1407674,715884,1
298064,310154,0
434217,508192,0
1040531,750923,1
346215,1442586,1
94845,1489710,1
276629,408727,0
1684222,1113059,1
321967,834401,0
1706503,873904,1
210003,628956,1
1586442,760470,1
1579028,865467,0
98746,437886,1
1395378,13956,0
1012183,1498963,0
264244,1156241,1
118918,177476,1
1159377,944050,1
1209373,363264,0
297867,288299,1
594445,428495,1
308592,691467,0
1277699,342735,0
401451,1164910,1
1448009,552904,1
28111,291513,0
723865,134313,1
1576930,1674686,0
1223214,1444382,0
1371962,915066,1
533507,1470498,1
1344869,255824,0
1466407,1593145,0
150128,55638,0
1493728,756940,0
462154,19209,1
630878,1586358,1
360229,731858,0
579282,915752,0
1309116,648808,0
466583,187684,1
1557748,378679,0
56024,883070,1
1356398,1529685,0
1266822,1672292,0
1487933,839263,1
344297,784378,0
1134936,224808,0
1326014,1447553,0
467619,1254654,1
1508871,780981,1
1297467,1164910,1
1115327,624100,0
486104,622515,0
1417095,947485,1
368616,1093842,1
1370030,62390,0
1272054,251386,1
156609,346215,1
114467,1362905,0
309490,890884,0
1480751,1537344,0
1469444,1562719,1
1691805,1387741,1
15745,466697,1
1303797,1284858,1
382611,1615453,1
1358004,325918,0
1027676,1493728,0
1115917,537399,1
1413504,1506474,0
883200,944801,1
1136112,840113,0
1354177,1404472,0
1523751,605304,0
1272054,1196179,1
1484643,631755,0
668076,810357,0
766208,791774,0
525640,465127,1
1517860,562771,1
1116378,156993,0
1297485,44344,0
657742,1396707,1
1111284,1169568,0
1047522,1297467,0
458139,717060,0
1329667,1504101,0
330621,392787,1
1580523,922931,0
414586,730871,1
1562116,910411,0
799061,99557,0
1175335,454135,1
1332837,944248,0
1092959,1607309,0
1118631,579282,0
212125,577279,1
1362562,1694633,0
677150,863951,0
112104,209783,0
1254654,528740,0
1456180,752120,0
992959,1205350,1
376612,1297252,1
730234,1193145,1
138225,581453,0
103771,51375,0
1578178,820737,0
1469706,1654415,1
430341,561307,0
1176775,1178134,1
1254454,1116961,1
108311,584666,1
1511881,383683,0
1163008,44035,0
1355593,880075,1
1332879,1574259,0
463108,1616775,1
760421,863951,0
686909,1369265,1
908810,1049482,1
330621,1546341,1
793158,885422,0
351216,1618338,1
1145755,631854,0
398624,651449,1
1282168,1562116,0
467778,852287,0
1555386,122341,1
1508480,94412,1
1104947,193387,0
537080,844850,0
430757,819310,0
363264,52397,1
308978,1132801,1
297648,863951,1
670885,1009334,1
1304884,1700369,1
212125,108311,1
267340,51473,0
920654,608749,1
723262,321131,1
1112862,379599,0
1201019,1259849,0
1292528,394045,0
1117361,1253152,1
908810,479823,1
114381,847951,0
1544530,1654898,0
1001567,1543257,1
1419406,862420,1
442964,96116,1
383128,232505,1
785257,956128,1
107818,125534,1
110555,1267052,0
548480,186545,1
1408298,457301,0
1122737,1606516,0
251447,761338,1
1518721,1151981,1
879708,1413504,1
1118659,62731,0
1512563,458221,0
131717,458104,1
304398,874260,1
1404413,1445947,0
405514,1657793,1
428495,695589,0
1099477,1537990,0
1057778,1289694,1
1174238,507609,0
5212,786617,0
73087,591158,1
1642607,190172,0
1658893,131310,1
1346120,679579,0
1407022,24518,0
636490,664250,0
729775,94412,1
1684222,387783,1
549985,550322,0
1511322,306919,1
1048955,1070672,0
1176775,305279,1
1475804,8563,0
387634,467619,1
1326780,647789,1
1150231,594821,0
330621,1471676,1
1296516,1267052,1
876107,628956,1
1344869,696882,0
1419406,529947,1
1537056,42968,0
1646461,261054,0
1501488,1616560,0
1260118,163192,0
258512,299245,0
538142,1422191,1
245052,668054,0
1387741,67435,0
1378584,475747,1
1396558,961332,0
1167054,300887,0
1282616,486233,0
529947,168043,1
256375,344089,0
1654359,189033,0
621658,581396,1
146254,1310186,1
1305724,409844,0
1278138,556755,1
1107093,1622296,0
1149941,1304434,0
472803,28578,1
1534730,960426,0
1071847,149217,0
1479809,599559,0
113726,863397,0
542931,444697,1
212125,98153,1
1670156,1278138,1
1100542,430412,0
831379,1062262,1
575664,163192,1
1469444,691467,1
1429231,742791,1
555676,731858,0
475667,1261761,1
1578331,752343,0
278380,827652,0
1175335,1654723,1
72506,849417,0
1692905,301349,0
118918,723865,1
521257,858370,0
994030,656731,1
330621,1653038,1
253277,96421,0
1096459,182944,0
597570,1091129,1
1141591,193387,0
139407,902173,0
581138,88669,0
1386973,529947,0
1266931,699122,0
1281731,915015,1
1180162,759060,0
1236768,1233651,1
1262764,179089,0
1062262,615768,1
1167077,1406108,0
331912,710637,1
1118661,1599424,0
1522296,1396327,1
535973,629622,1
519255,1263320,1
1572935,487906,1
22949,305868,0
1141591,339907,1
1493071,259931,0
592122,1405698,1
98793,1564417,1
1651947,227808,0
1267976,931674,1
212125,133850,1
744495,218566,1
1419665,490218,0
405514,1396217,1
99671,750212,1
554379,1670156,1
1154601,240116,0
616603,883623,0
222179,482171,1
1269248,1333328,1
1117361,1689969,1
63303,699862,0
1213003,232062,1
1410923,956128,0
